用户ID,ITE,客户类型
U00097861,0.06376948233152441,自然转化型
U00048619,0.06376359422764966,自然转化型
U00024307,0.06376289791031853,自然转化型
U00062020,0.06376157620368983,自然转化型
U00057573,0.0637583656728298,自然转化型
U00062035,0.06375023490287157,自然转化型
U00063888,0.06374405641220193,自然转化型
U00085813,0.06374216347637954,自然转化型
U00006452,0.06373444342027956,自然转化型
U00088632,0.06373398018138915,自然转化型
U00077536,0.06373299070428845,自然转化型
U00002783,0.0637313392450059,自然转化型
U00011079,0.0637313392450059,自然转化型
U00050081,0.06372903253612297,自然转化型
U00017890,0.0637232356962589,自然转化型
U00027647,0.0637178628733732,自然转化型
U00059877,0.06371120921761678,自然转化型
U00087697,0.06371120921761678,自然转化型
U00008997,0.0637080783593992,自然转化型
U00048955,0.06370292425431628,自然转化型
U00071893,0.06370186330646871,自然转化型
U00097575,0.06369097813411134,自然转化型
U00022143,0.06368944222136613,自然转化型
U00095659,0.06368760116157882,自然转化型
U00035886,0.06368334662520309,自然转化型
U00019967,0.06368334662520309,自然转化型
U00056932,0.06367991943679813,自然转化型
U00009675,0.06367880294331052,自然转化型
U00016084,0.063676153614551,自然转化型
U00071285,0.06367112015966175,自然转化型
U00054213,0.06367037698111111,自然转化型
U00014409,0.06367037698111111,自然转化型
U00062628,0.06366767412470956,自然转化型
U00002911,0.06366392484666211,自然转化型
U00086488,0.06365988494978897,自然转化型
U00095803,0.06365919470961726,自然转化型
U00055130,0.0636587003172909,自然转化型
U00016254,0.06365608988340715,自然转化型
U00064246,0.06365499011186007,自然转化型
U00091936,0.06365269204535201,自然转化型
U00011518,0.06365098434649713,自然转化型
U00045457,0.06364322047357354,自然转化型
U00062956,0.06363821158029129,自然转化型
U00056282,0.06363705006765358,自然转化型
U00035964,0.06363705006765358,自然转化型
U00054535,0.06363592219908912,自然转化型
U00022324,0.06363571153935205,自然转化型
U00046320,0.06363286480854466,自然转化型
U00035673,0.06363273438254602,自然转化型
U00088188,0.06362815878255143,自然转化型
U00041628,0.06362572256685903,自然转化型
U00013223,0.0636215816558183,自然转化型
U00019648,0.0636149524015735,自然转化型
U00005843,0.0636149524015735,自然转化型
U00044527,0.06361352567683806,自然转化型
U00059326,0.06361302780846484,自然转化型
U00090219,0.06361291612468276,自然转化型
U00006689,0.06360814423220998,自然转化型
U00037502,0.06359828962358016,自然转化型
U00036077,0.06359503515617754,自然转化型
U00052041,0.06358804658829326,自然转化型
U00085454,0.06358770242542561,自然转化型
U00046341,0.06358770242542561,自然转化型
U00023728,0.06358700544710338,自然转化型
U00045585,0.06358700544710338,自然转化型
U00063448,0.06358636299285722,自然转化型
U00022997,0.06358636299285722,自然转化型
U00080690,0.06358636299285722,自然转化型
U00016973,0.06358636299285722,自然转化型
U00008958,0.06357319975422082,自然转化型
U00011937,0.06357138563510914,自然转化型
U00053218,0.06357073463942117,自然转化型
U00018222,0.06356932680837332,自然转化型
U00008104,0.06356843710714014,自然转化型
U00053903,0.06356510223654147,自然转化型
U00081524,0.06356433274651327,自然转化型
U00051276,0.06356433274651327,自然转化型
U00064615,0.06356433274651327,自然转化型
U00087375,0.06355872427513015,自然转化型
U00039954,0.06355692137136892,自然转化型
U00004843,0.06355683868859274,自然转化型
U00046852,0.06355564010402082,自然转化型
U00068575,0.06355564010402082,自然转化型
U00081633,0.06355564010402082,自然转化型
U00063238,0.06355293497598186,自然转化型
U00027581,0.063549867528641,自然转化型
U00031075,0.06353472954600842,自然转化型
U00071977,0.06353420388120223,自然转化型
U00051166,0.06352589940784237,自然转化型
U00094948,0.06351374319049657,自然转化型
U00022828,0.06350499864290923,自然转化型
U00095435,0.06350233494225821,自然转化型
U00042341,0.06350068131174422,自然转化型
U00014812,0.06349566131733905,自然转化型
U00056136,0.06349564517307169,自然转化型
U00041587,0.06349205912440384,自然转化型
U00023245,0.06349069222583012,自然转化型
U00099742,0.06349061281264765,自然转化型
U00069055,0.06349011165304241,自然转化型
U00097712,0.06348931981432568,自然转化型
U00092622,0.06348523352338803,自然转化型
U00078722,0.06348473256235199,自然转化型
U00016031,0.06348473256235199,自然转化型
U00074222,0.06348456828051557,自然转化型
U00002219,0.06347730736999457,自然转化型
U00009347,0.06346526633095831,自然转化型
U00082626,0.06346420527937124,自然转化型
U00036271,0.06346306011492778,自然转化型
U00016597,0.06345049524183455,自然转化型
U00090911,0.06344946960442124,自然转化型
U00069694,0.06344921308183171,自然转化型
U00002305,0.06344406161679256,自然转化型
U00002621,0.06344341505209758,自然转化型
U00036281,0.06343706385400685,自然转化型
U00075711,0.06343674329837568,自然转化型
U00017883,0.06343674329837568,自然转化型
U00050680,0.06343674329837568,自然转化型
U00095173,0.06343674329837568,自然转化型
U00040500,0.06343674329837568,自然转化型
U00078413,0.06343674329837568,自然转化型
U00036440,0.06343674329837568,自然转化型
U00024395,0.06343674329837568,自然转化型
U00072335,0.06343674329837568,自然转化型
U00048071,0.06343674329837568,自然转化型
U00091372,0.06343674329837568,自然转化型
U00028800,0.0634350937236153,自然转化型
U00004359,0.0634350937236153,自然转化型
U00010253,0.0634350937236153,自然转化型
U00092042,0.0634157892487601,自然转化型
U00004033,0.0634157892487601,自然转化型
U00055354,0.0634114866429604,自然转化型
U00057152,0.06341040165139245,自然转化型
U00087968,0.06340726207957106,自然转化型
U00019593,0.06340530203937958,自然转化型
U00098972,0.06340530203937958,自然转化型
U00029593,0.06340530203937958,自然转化型
U00071159,0.06340041289489176,自然转化型
U00077715,0.06340021146571892,自然转化型
U00014830,0.06339506921647414,自然转化型
U00055288,0.06339147185511337,自然转化型
U00094177,0.06339060609033675,自然转化型
U00060388,0.06338549961135226,自然转化型
U00027299,0.06338478532700878,自然转化型
U00012215,0.06338464854443224,自然转化型
U00017377,0.06338176794165379,自然转化型
U00031215,0.06337970316252661,自然转化型
U00087066,0.06336674133011322,自然转化型
U00090165,0.0633659731779859,自然转化型
U00051018,0.0633625303266393,自然转化型
U00031648,0.0633566102460584,自然转化型
U00004335,0.0633566102460584,自然转化型
U00077980,0.0633566102460584,自然转化型
U00034755,0.0633566102460584,自然转化型
U00049199,0.0633566102460584,自然转化型
U00096460,0.0633566102460584,自然转化型
U00065290,0.0633566102460584,自然转化型
U00030988,0.06335511137457958,自然转化型
U00096311,0.06335320615094281,自然转化型
U00007001,0.06334425680415243,自然转化型
U00092894,0.06334209627524245,自然转化型
U00004071,0.06333793075000008,自然转化型
U00002013,0.06333106212417872,自然转化型
U00012556,0.06333096409168543,自然转化型
U00031352,0.06332459081161759,自然转化型
U00010764,0.06331957508491426,自然转化型
U00070696,0.06331635751163273,自然转化型
U00082126,0.06331504008653568,自然转化型
U00082397,0.06331504008653568,自然转化型
U00086289,0.0633108150114608,自然转化型
U00057509,0.0633068013785511,自然转化型
U00035635,0.06330608830817672,自然转化型
U00009979,0.06330355625284667,自然转化型
U00067157,0.06330101542801955,自然转化型
U00010540,0.06329811967030538,自然转化型
U00084319,0.06329749027345863,自然转化型
U00025148,0.06329735222191032,自然转化型
U00035147,0.06329712332218126,自然转化型
U00078141,0.06327948178926335,自然转化型
U00040131,0.06327699113435889,自然转化型
U00097516,0.06327462918587465,自然转化型
U00093286,0.06327462918587465,自然转化型
U00013453,0.06327304608061879,自然转化型
U00047436,0.0632684162913977,自然转化型
U00045388,0.06326738213993471,自然转化型
U00054235,0.06325620655654604,自然转化型
U00062765,0.06325529729900917,自然转化型
U00095433,0.06325271292828324,自然转化型
U00018273,0.06325104715068758,自然转化型
U00082873,0.06325104715068758,自然转化型
U00051511,0.06324731674279627,自然转化型
U00043753,0.06324682333550474,自然转化型
U00073044,0.06324682333550474,自然转化型
U00043632,0.06324682333550474,自然转化型
U00081939,0.06324682333550474,自然转化型
U00041730,0.06324682333550474,自然转化型
U00038623,0.06324682333550474,自然转化型
U00019317,0.06324682333550474,自然转化型
U00033110,0.06324682333550474,自然转化型
U00027892,0.06324682333550474,自然转化型
U00006598,0.06324682333550474,自然转化型
U00043530,0.06324682333550474,自然转化型
U00020786,0.06324682333550474,自然转化型
U00089658,0.06324682333550474,自然转化型
U00019455,0.06324682333550474,自然转化型
U00076629,0.06324682333550474,自然转化型
U00049249,0.06324682333550474,自然转化型
U00099777,0.06324682333550474,自然转化型
U00068846,0.06324682333550474,自然转化型
U00082347,0.06324682333550474,自然转化型
U00013569,0.06324682333550474,自然转化型
U00046609,0.06324682333550474,自然转化型
U00035683,0.06324682333550474,自然转化型
U00024971,0.06324682333550474,自然转化型
U00038900,0.06324682333550474,自然转化型
U00018004,0.06324682333550474,自然转化型
U00031501,0.06324682333550474,自然转化型
U00013350,0.06324682333550474,自然转化型
U00021140,0.06324682333550474,自然转化型
U00047638,0.06324102964369477,自然转化型
U00043956,0.06324027267749327,自然转化型
U00039259,0.06323571293424635,自然转化型
U00041251,0.06323302539263145,自然转化型
U00024323,0.0632318452559548,自然转化型
U00024535,0.06323024271020819,自然转化型
U00069642,0.06322245361319881,自然转化型
U00057263,0.06321623875162188,自然转化型
U00050514,0.06321538304104304,自然转化型
U00089693,0.06321538304104304,自然转化型
U00066835,0.06321225016432214,自然转化型
U00007987,0.06320762421386161,自然转化型
U00029831,0.06319360062724716,自然转化型
U00055376,0.06319360062724716,自然转化型
U00012560,0.06319053409138572,自然转化型
U00040307,0.063180007921816,自然转化型
U00071618,0.06317980723514366,自然转化型
U00009638,0.06317980723514366,自然转化型
U00057994,0.0631709627116881,自然转化型
U00039345,0.0631709627116881,自然转化型
U00000165,0.0631709627116881,自然转化型
U00082280,0.0631709627116881,自然转化型
U00080948,0.0631709627116881,自然转化型
U00093457,0.0631709627116881,自然转化型
U00058298,0.0631709627116881,自然转化型
U00096963,0.0631709627116881,自然转化型
U00099390,0.06315969925798245,自然转化型
U00044764,0.06315702410953675,自然转化型
U00054613,0.06315702410953675,自然转化型
U00055022,0.06314023549650871,自然转化型
U00013718,0.06313933147739781,自然转化型
U00085812,0.06313933147739781,自然转化型
U00030942,0.06313905071709688,自然转化型
U00043478,0.06313355936353465,自然转化型
U00079205,0.06313138973043031,自然转化型
U00088701,0.06313091953819017,自然转化型
U00058635,0.0631282792819984,自然转化型
U00070563,0.06312630904405195,自然转化型
U00030655,0.06312085437362691,自然转化型
U00048635,0.06311936161556136,自然转化型
U00088279,0.06311936161556136,自然转化型
U00086888,0.06311113531914933,自然转化型
U00007607,0.06311028374813094,自然转化型
U00085048,0.06310279753056763,自然转化型
U00076114,0.06309784127461779,自然转化型
U00086887,0.06309244960989427,自然转化型
U00052040,0.06309171524894838,自然转化型
U00081662,0.06308420992487143,自然转化型
U00092855,0.06308207981290792,自然转化型
U00056667,0.06308207981290792,自然转化型
U00069262,0.06308207981290792,自然转化型
U00092401,0.06308207981290792,自然转化型
U00047103,0.06308077511189605,自然转化型
U00065525,0.06307481353003097,自然转化型
U00000983,0.06306545809007513,自然转化型
U00047398,0.0630637515320121,自然转化型
U00008926,0.06305494415576271,自然转化型
U00069531,0.06305347033889189,自然转化型
U00021147,0.06305342111991821,自然转化型
U00007712,0.06304330208195813,自然转化型
U00079239,0.06304252450693038,自然转化型
U00043374,0.06302978733975717,自然转化型
U00026998,0.06302491640818103,自然转化型
U00038313,0.06301399995179147,自然转化型
U00033263,0.06301378064271701,自然转化型
U00082612,0.06300749241530723,自然转化型
U00025598,0.06300434791345055,自然转化型
U00071217,0.06300434791345055,自然转化型
U00018488,0.06300434791345055,自然转化型
U00091672,0.06300033225620105,自然转化型
U00012407,0.06300033225620105,自然转化型
U00073153,0.06300033225620105,自然转化型
U00038520,0.06299989337166673,自然转化型
U00072546,0.06299560896463102,自然转化型
U00042957,0.06299089644381053,自然转化型
U00037198,0.06297487292422038,自然转化型
U00044351,0.0629625704746869,自然转化型
U00046545,0.06296244406066848,自然转化型
U00078484,0.06295415863631279,自然转化型
U00019943,0.06295388143342875,自然转化型
U00026503,0.06294722776226327,自然转化型
U00088631,0.06294649385979059,自然转化型
U00066788,0.06294649385979059,自然转化型
U00054846,0.06294595778409887,自然转化型
U00069878,0.06294479762564364,自然转化型
U00054429,0.06294385618849943,自然转化型
U00058219,0.06294313662211307,自然转化型
U00023299,0.06294313662211307,自然转化型
U00056131,0.06293740820542601,自然转化型
U00053662,0.06293734735446638,自然转化型
U00064065,0.06292388794594281,自然转化型
U00028005,0.06292261256598405,自然转化型
U00091458,0.06292210974990042,自然转化型
U00019490,0.06291981694246654,自然转化型
U00071497,0.06291948223101082,自然转化型
U00012421,0.0629138265394571,自然转化型
U00001368,0.0629138265394571,自然转化型
U00015791,0.06290876716001029,自然转化型
U00028266,0.06290819282795432,自然转化型
U00080985,0.06290661917720339,自然转化型
U00082134,0.06289173427472128,自然转化型
U00006373,0.06289173427472128,自然转化型
U00092613,0.06289008007728789,自然转化型
U00045657,0.06287551541601355,自然转化型
U00068866,0.06287551541601355,自然转化型
U00072450,0.06286307505176589,自然转化型
U00056003,0.06286307505176589,自然转化型
U00013886,0.06286040627674308,自然转化型
U00047378,0.06285924034377055,自然转化型
U00082394,0.06285924034377055,自然转化型
U00063191,0.06285649607780433,自然转化型
U00018563,0.06285180880124683,自然转化型
U00031182,0.06283627419019336,自然转化型
U00035739,0.06283553604978373,自然转化型
U00067141,0.06283398260119943,自然转化型
U00068152,0.06283059387640577,自然转化型
U00062040,0.06283059387640577,自然转化型
U00060951,0.06282986633212201,自然转化型
U00042952,0.06282116470852478,自然转化型
U00013017,0.06281950476358292,自然转化型
U00026027,0.06280955603339955,自然转化型
U00077436,0.06280258933709723,自然转化型
U00007852,0.06280258933709723,自然转化型
U00058163,0.06280258933709723,自然转化型
U00042261,0.06280258933709723,自然转化型
U00066998,0.06279886982394,自然转化型
U00034037,0.06279817193196885,自然转化型
U00024500,0.06279815506426703,自然转化型
U00017370,0.06278168680682883,自然转化型
U00043403,0.06277952766859382,自然转化型
U00041885,0.06276441730509258,自然转化型
U00022141,0.06276441730509258,自然转化型
U00074446,0.06276272533885252,自然转化型
U00089531,0.06275547639776088,自然转化型
U00027331,0.0627534080534963,自然转化型
U00054234,0.0627534080534963,自然转化型
U00056164,0.0627534080534963,自然转化型
U00006774,0.0627418751888533,自然转化型
U00085928,0.0627410641760541,自然转化型
U00050138,0.0627410641760541,自然转化型
U00051707,0.0627410641760541,自然转化型
U00053720,0.0627410641760541,自然转化型
U00033933,0.0627410641760541,自然转化型
U00010275,0.06273964560332299,自然转化型
U00089865,0.06273844684377677,自然转化型
U00048385,0.06273844684377677,自然转化型
U00087605,0.06273735983900597,自然转化型
U00044021,0.0627340824123731,自然转化型
U00048735,0.0627340824123731,自然转化型
U00069856,0.06272345647006494,自然转化型
U00079382,0.06271961306810322,自然转化型
U00099660,0.06271918673241059,自然转化型
U00042852,0.06271918673241059,自然转化型
U00020248,0.06270802949980847,自然转化型
U00002821,0.06270338943433265,自然转化型
U00016579,0.06269464625572069,自然转化型
U00060409,0.06269230509301799,自然转化型
U00071340,0.06269230509301799,自然转化型
U00061349,0.0626897804303955,自然转化型
U00029313,0.06268674920757297,自然转化型
U00061486,0.06268527667615548,自然转化型
U00059043,0.06268527667615548,自然转化型
U00002510,0.06267489595225803,自然转化型
U00005389,0.06267489595225803,自然转化型
U00051954,0.06267429225874557,自然转化型
U00062362,0.06267417954988097,自然转化型
U00061148,0.06266615835040568,自然转化型
U00004467,0.06266316958039822,自然转化型
U00004395,0.06266316958039822,自然转化型
U00023381,0.06266273737338626,自然转化型
U00021652,0.06266160218013292,自然转化型
U00075599,0.06266051530263012,自然转化型
U00074771,0.06266051530263012,自然转化型
U00061936,0.06265853666046947,自然转化型
U00045936,0.06265098404045813,自然转化型
U00091808,0.06264759728266076,自然转化型
U00024152,0.06264288931948128,自然转化型
U00082210,0.06263936526197056,自然转化型
U00042447,0.062635788443928,自然转化型
U00036983,0.06263143125434859,自然转化型
U00094772,0.06263143125434859,自然转化型
U00063129,0.06263085072744998,自然转化型
U00021994,0.0626257408733974,自然转化型
U00001185,0.06262556413792089,自然转化型
U00055510,0.06262391278517193,自然转化型
U00076567,0.06261616394387282,自然转化型
U00032509,0.06261488296740736,自然转化型
U00032227,0.06261488296740736,自然转化型
U00036453,0.06261430029633866,自然转化型
U00060689,0.0626114772873346,自然转化型
U00051045,0.06260911321331691,自然转化型
U00075515,0.06260573931234756,自然转化型
U00092958,0.06259736048095221,自然转化型
U00090771,0.06259504789526535,自然转化型
U00076399,0.06259504789526535,自然转化型
U00067808,0.06259103679409778,自然转化型
U00051514,0.06259058320370098,自然转化型
U00026235,0.06257874057756735,自然转化型
U00037643,0.06257412820376507,自然转化型
U00036338,0.06256716106733595,自然转化型
U00009864,0.06256716106733595,自然转化型
U00062880,0.06256688738814706,自然转化型
U00041530,0.0625616377516669,自然转化型
U00071160,0.06255504699416725,自然转化型
U00076175,0.06255385850697917,自然转化型
U00002839,0.06255385850697917,自然转化型
U00060426,0.0625486217882339,自然转化型
U00093405,0.0625477528249685,自然转化型
U00014366,0.06254176382858675,自然转化型
U00066350,0.06253799346561553,自然转化型
U00049010,0.06253648815049137,自然转化型
U00003927,0.06253648815049137,自然转化型
U00009431,0.06252276230715867,自然转化型
U00096988,0.06252187606874351,自然转化型
U00092533,0.06252187606874351,自然转化型
U00017504,0.06252143300716623,自然转化型
U00043952,0.06251422986611502,自然转化型
U00095314,0.06250882567105942,自然转化型
U00033087,0.06250882567105942,自然转化型
U00093088,0.06250556379880587,自然转化型
U00064902,0.06250208626729412,自然转化型
U00053140,0.06250082464570211,自然转化型
U00058100,0.06250082464570211,自然转化型
U00071390,0.06250054080200457,自然转化型
U00066782,0.06249364102524668,自然转化型
U00093019,0.06248688686891668,自然转化型
U00071144,0.06248688686891668,自然转化型
U00076345,0.0624831936404355,自然转化型
U00095053,0.0624831936404355,自然转化型
U00090618,0.0624831936404355,自然转化型
U00069399,0.06247059235257452,自然转化型
U00085461,0.06246956343341947,自然转化型
U00086805,0.062468357172901307,自然转化型
U00017071,0.062463672457555686,自然转化型
U00012638,0.062460466101617707,自然转化型
U00020846,0.062460466101617707,自然转化型
U00013090,0.06245954682603652,自然转化型
U00083721,0.06244488541221546,自然转化型
U00085465,0.06243998604339587,自然转化型
U00074662,0.06243998604339587,自然转化型
U00010719,0.062438465096596674,自然转化型
U00021809,0.06243709498019076,自然转化型
U00022679,0.06243689367010441,自然转化型
U00087417,0.06243467391646937,自然转化型
U00061557,0.06243467391646937,自然转化型
U00024889,0.06243326964704718,自然转化型
U00056902,0.06242974542873367,自然转化型
U00006808,0.06241790819783413,自然转化型
U00081051,0.06241728094662688,自然转化型
U00026592,0.06241182029995951,自然转化型
U00002616,0.062401174372470614,自然转化型
U00009010,0.06240066211279269,自然转化型
U00036477,0.06240066211279269,自然转化型
U00036935,0.06239941548254868,自然转化型
U00071700,0.06239303930555409,自然转化型
U00036824,0.06239303930555409,自然转化型
U00065414,0.06239108094429344,自然转化型
U00004069,0.062386402565902555,自然转化型
U00068807,0.062385641199222325,自然转化型
U00092099,0.06237786938660078,自然转化型
U00075414,0.06237070201703776,自然转化型
U00083930,0.06236699544703603,自然转化型
U00036090,0.06236535293613818,自然转化型
U00086042,0.06236535293613818,自然转化型
U00007025,0.06236535293613818,自然转化型
U00006756,0.062365093769300745,自然转化型
U00024724,0.06235996034880681,自然转化型
U00081416,0.062358805192857414,自然转化型
U00052480,0.06235386139891086,自然转化型
U00047499,0.06235386139891086,自然转化型
U00015471,0.06235386139891086,自然转化型
U00023635,0.06235386139891086,自然转化型
U00091695,0.06235386139891086,自然转化型
U00058787,0.06235386139891086,自然转化型
U00024054,0.06235386139891086,自然转化型
U00021206,0.06235386139891086,自然转化型
U00064330,0.06235386139891086,自然转化型
U00037552,0.06235386139891086,自然转化型
U00088997,0.06235386139891086,自然转化型
U00045162,0.06235386139891086,自然转化型
U00052807,0.06235008736133946,自然转化型
U00022498,0.06234506188314748,自然转化型
U00077022,0.06234030890295611,自然转化型
U00048224,0.06233875387457552,自然转化型
U00056971,0.062327286334620785,自然转化型
U00048346,0.062327217095871995,自然转化型
U00093558,0.06232433322824188,自然转化型
U00020720,0.062320996633925874,自然转化型
U00039274,0.06231977585604925,自然转化型
U00098110,0.06230794498751621,自然转化型
U00026175,0.06230493385411345,自然转化型
U00043074,0.062300742554723176,自然转化型
U00092888,0.06229466474354187,自然转化型
U00081565,0.062293953889032166,自然转化型
U00065830,0.06229375817214344,自然转化型
U00038430,0.06229077527663185,自然转化型
U00037645,0.06228752738413526,自然转化型
U00090652,0.062284488905518465,自然转化型
U00064010,0.06228059170688394,自然转化型
U00006010,0.062277487594663034,自然转化型
U00054839,0.062277487594663034,自然转化型
U00032039,0.06227546203861262,自然转化型
U00048075,0.06227538377977554,自然转化型
U00027358,0.06227426926433147,自然转化型
U00072150,0.062270119683493635,自然转化型
U00029194,0.06226835707753631,自然转化型
U00025256,0.06226372632719274,自然转化型
U00053808,0.06226372632719274,自然转化型
U00089330,0.06225667423170206,自然转化型
U00044605,0.06225554242272108,自然转化型
U00016625,0.06224587127688144,自然转化型
U00008935,0.06224118190032921,自然转化型
U00078819,0.06223146444636257,自然转化型
U00085851,0.062231041013306065,自然转化型
U00076216,0.06222902254848384,自然转化型
U00013498,0.06222633034650665,自然转化型
U00054637,0.062220599573739516,自然转化型
U00043810,0.062220599573739516,自然转化型
U00026171,0.062220599573739516,自然转化型
U00001279,0.062220599573739516,自然转化型
U00037241,0.062220599573739516,自然转化型
U00056533,0.062220599573739516,自然转化型
U00058794,0.062220599573739516,自然转化型
U00066463,0.062220599573739516,自然转化型
U00071123,0.062220599573739516,自然转化型
U00074955,0.062220599573739516,自然转化型
U00098654,0.062220599573739516,自然转化型
U00060828,0.062220599573739516,自然转化型
U00016324,0.062220599573739516,自然转化型
U00035921,0.062220599573739516,自然转化型
U00047178,0.062220599573739516,自然转化型
U00066784,0.062220599573739516,自然转化型
U00018648,0.062220599573739516,自然转化型
U00046798,0.062220599573739516,自然转化型
U00042719,0.062220599573739516,自然转化型
U00029555,0.062220599573739516,自然转化型
U00067100,0.062220599573739516,自然转化型
U00096818,0.062220599573739516,自然转化型
U00099707,0.062220599573739516,自然转化型
U00018310,0.062220599573739516,自然转化型
U00094866,0.062220599573739516,自然转化型
U00018941,0.062220599573739516,自然转化型
U00041999,0.062220599573739516,自然转化型
U00088662,0.062220599573739516,自然转化型
U00007398,0.062220599573739516,自然转化型
U00098090,0.062220599573739516,自然转化型
U00003683,0.062220599573739516,自然转化型
U00026460,0.062220599573739516,自然转化型
U00046348,0.062220599573739516,自然转化型
U00059582,0.062220599573739516,自然转化型
U00082127,0.06221812809134006,自然转化型
U00090151,0.06221812809134006,自然转化型
U00062909,0.062216732694381244,自然转化型
U00019234,0.062216732694381244,自然转化型
U00067682,0.062206080301261873,自然转化型
U00055867,0.06219863038351878,自然转化型
U00021725,0.06219863038351878,自然转化型
U00042188,0.06219863038351878,自然转化型
U00083524,0.06219863038351878,自然转化型
U00072018,0.06219863038351878,自然转化型
U00080520,0.06219863038351878,自然转化型
U00001649,0.06219863038351878,自然转化型
U00013850,0.06219863038351878,自然转化型
U00027529,0.06219863038351878,自然转化型
U00036161,0.06219863038351878,自然转化型
U00030920,0.06219863038351878,自然转化型
U00038840,0.06219863038351878,自然转化型
U00080752,0.06219863038351878,自然转化型
U00077442,0.06219863038351878,自然转化型
U00058690,0.062196773524018395,自然转化型
U00077216,0.06219658899112074,自然转化型
U00093127,0.062189651273138524,自然转化型
U00068708,0.062189651273138524,自然转化型
U00001876,0.062187636806866536,自然转化型
U00064843,0.062187250865200605,自然转化型
U00065777,0.06218224484517426,自然转化型
U00020645,0.06218153534900245,自然转化型
U00088405,0.0621812586324344,自然转化型
U00000007,0.0621812586324344,自然转化型
U00040415,0.06217079202314807,自然转化型
U00075061,0.06217079202314807,自然转化型
U00009788,0.062159315669944426,自然转化型
U00052767,0.06215694754969825,自然转化型
U00009800,0.06215694754969825,自然转化型
U00035254,0.06215661467360953,自然转化型
U00070950,0.06215661467360953,自然转化型
U00061897,0.06214861642837505,自然转化型
U00027796,0.062142827375532395,自然转化型
U00047899,0.062136876623537174,自然转化型
U00099541,0.06213429611618598,自然转化型
U00095273,0.062131496850100665,自然转化型
U00067804,0.06212861493851288,自然转化型
U00035830,0.0621182470704266,自然转化型
U00095037,0.06210832162337579,自然转化型
U00031855,0.06210726206014788,自然转化型
U00081124,0.06210726206014788,自然转化型
U00043687,0.06210690302053681,自然转化型
U00039083,0.06210690302053681,自然转化型
U00086552,0.06210690302053681,自然转化型
U00021843,0.06210690302053681,自然转化型
U00030150,0.06210548690866921,自然转化型
U00090380,0.06210165076287369,自然转化型
U00074465,0.06209415756382955,自然转化型
U00064238,0.06208856783942862,自然转化型
U00027212,0.062087345886276624,自然转化型
U00041915,0.062083768568661934,自然转化型
U00013084,0.062079171233652836,自然转化型
U00090755,0.06207474353821471,自然转化型
U00057353,0.06206065908509206,自然转化型
U00063571,0.06206065908509206,自然转化型
U00069892,0.06205242830515964,自然转化型
U00092886,0.062041390827012155,自然转化型
U00045587,0.062035805300860336,自然转化型
U00079902,0.06202369712231942,自然转化型
U00016872,0.06202027274011557,自然转化型
U00011288,0.06201665604000767,自然转化型
U00053883,0.0620088013787049,自然转化型
U00076593,0.06200737394461567,自然转化型
U00064546,0.06200388553489125,自然转化型
U00013463,0.0619973126599814,自然转化型
U00071993,0.061994578944200934,自然转化型
U00074821,0.06199334055019404,自然转化型
U00048053,0.061993239901755176,自然转化型
U00027924,0.06199310134180061,自然转化型
U00056324,0.06198632407602889,自然转化型
U00003545,0.06198278894501777,自然转化型
U00054016,0.06197585400615549,自然转化型
U00091657,0.06197585400615549,自然转化型
U00094839,0.06197277097745185,自然转化型
U00020706,0.061961896720014925,自然转化型
U00022093,0.0619617113881159,自然转化型
U00064977,0.0619617113881159,自然转化型
U00023569,0.0619617113881159,自然转化型
U00095603,0.061960929963552985,自然转化型
U00076571,0.06195804287808174,自然转化型
U00039265,0.06195590212001709,自然转化型
U00088196,0.061949106200142434,自然转化型
U00020018,0.06194904013942765,自然转化型
U00020210,0.06194904013942765,自然转化型
U00042389,0.06193940874975998,自然转化型
U00011959,0.06193936281442966,自然转化型
U00026750,0.06193936281442966,自然转化型
U00045280,0.0619327863749089,自然转化型
U00012040,0.0619327863749089,自然转化型
U00058197,0.061932087464243474,自然转化型
U00087424,0.06192889365652676,自然转化型
U00059131,0.06192511942598636,自然转化型
U00005278,0.06191025747518791,自然转化型
U00092061,0.0618997845740111,自然转化型
U00047847,0.06189967627831028,自然转化型
U00090116,0.061896756600433034,自然转化型
U00060549,0.06189495862728772,自然转化型
U00090153,0.06189033736276864,自然转化型
U00084616,0.0618833474081639,自然转化型
U00075131,0.06187813027445693,自然转化型
U00085137,0.061877869999660495,自然转化型
U00062993,0.061877239364288156,自然转化型
U00095342,0.06186366957051609,自然转化型
U00035823,0.06186366957051609,自然转化型
U00073089,0.06186366957051609,自然转化型
U00091793,0.06186366957051609,自然转化型
U00061378,0.06186366957051609,自然转化型
U00082735,0.06186366957051609,自然转化型
U00048782,0.06186366957051609,自然转化型
U00088800,0.06186366957051609,自然转化型
U00092583,0.06186366957051609,自然转化型
U00094513,0.06186366957051609,自然转化型
U00072567,0.06186366957051609,自然转化型
U00096434,0.06186366957051609,自然转化型
U00001720,0.06186366957051609,自然转化型
U00093510,0.06186366957051609,自然转化型
U00061930,0.06186366957051609,自然转化型
U00073335,0.06186366957051609,自然转化型
U00019219,0.0618592241914524,自然转化型
U00048026,0.0618592241914524,自然转化型
U00065963,0.061849333775956555,自然转化型
U00066996,0.06184920107896666,自然转化型
U00023016,0.06184530115133621,自然转化型
U00054990,0.061844242237792224,自然转化型
U00049856,0.061824428654094044,自然转化型
U00063676,0.061824428654094044,自然转化型
